Title,Date,Sentiment,Confidence
"After $43 Billion in Write-Downs, UBS to Split Main Businesses","Aug. 12, 2008",neutral,0.6342238783836365
Zurich Financial and ING Continue to Weather Downturn,"Aug. 13, 2008",negative,0.42599913477897644
Caution Pays for a Lender in New Jersey,"Aug. 13, 2008",neutral,0.701274037361145
Building of 'Cheesegrater' could slow as demand stalls for London office space,"Aug. 14, 2008",neutral,0.5303975343704224
Tough Road Ahead for China’s State Banks,"Aug. 19, 2008",neutral,0.5361557006835938
Former I.M.F. Economist Predicts Big Bank Failure,"Aug. 19, 2008",neutral,0.5487553477287292
"See, Bad Things Happen and Stocks Rise","Aug. 20, 2008",positive,0.3737832307815552
Lone Star buys German bank IKB at a major discount,"Aug. 21, 2008",neutral,0.8505450487136841
"Lone Star to buy IKB, the German subprime casualty","Aug. 21, 2008",neutral,0.9410459995269775
Lone Star to Buy IKB,"Aug. 21, 2008",neutral,0.9121505618095398
U.S. Equity Fund Acquires Troubled German Bank,"Aug. 21, 2008",neutral,0.8772965669631958
Fed Chairman Urges Broader Market Oversight,"Aug. 22, 2008",neutral,0.7418787479400635
A Mission Goes Off Course,"Aug. 22, 2008",neutral,0.7625445127487183
Bank of Japan head doesn't see deep recession,"Aug. 25, 2008",neutral,0.51861572265625
Lehman’s Shares Gain on Deal Reports,"Aug. 25, 2008",positive,0.6823123693466187
JPMorgan’s Mortgage Losses Rose in Quarter,"Aug. 25, 2008",negative,0.4581265151500702
Temasek's net profit doubles on asset sales,"Aug. 26, 2008",positive,0.7777663469314575
Agency’s Head Expects Banking’s Crisis to Worsen,"Aug. 26, 2008",neutral,0.47290411591529846
‘You Could Write Down Anything’,"Aug. 27, 2008",neutral,0.6442781686782837
Bank of China beats forecasts,"Aug. 28, 2008",positive,0.8544080257415771
Prosecutors Seek to Delay Civil Case Against Bear Fund Managers,"Aug. 28, 2008",neutral,0.8355318903923035
"For Lehman, More Cuts and Anxiety","Aug. 28, 2008",neutral,0.42460060119628906
Japan unveils $16.5 billion economic stimulus plan,"Aug. 29, 2008",positive,0.5968145728111267
Lehman Cuts May Presage More Bloodletting,"Aug. 29, 2008",negative,0.5731652975082397
Fed Official Says Institutions Must Be Allowed to Fail,"Sept. 1, 2008",neutral,0.8382084965705872
Fed official says institutions must be allowed to fail,"Sept. 2, 2008",neutral,0.8382084965705872
Paulson Said to Cut Price of Hamptons Home,"Sept. 2, 2008",negative,0.41420528292655945
HSBC and Others Said to Eye Lehman Deal,"Sept. 3, 2008",neutral,0.48615333437919617
Two Brokers Accused of Securities Fraud,"Sept. 3, 2008",neutral,0.8111938834190369
An ominous trend to watch: Corporate loan defaults,"Sept. 4, 2008",neutral,0.6366207003593445
Former Credit Suisse brokers accused of securities fraud,"Sept. 4, 2008",neutral,0.7814443111419678
Deutsche Bank Said to Foreclose on Macklowe Property,"Sept. 4, 2008",neutral,0.7532100677490234
Bear Returns to Wall St. as Major Indexes Plunge,"Sept. 4, 2008",negative,0.4078744351863861
British Companies Emigrating Over Taxes,"Sept. 4, 2008",neutral,0.5082797408103943
Defaults Could Net Bigger Fish,"Sept. 4, 2008",neutral,0.5817075967788696
Stocks Withstand Jump in Jobless Rate,"Sept. 5, 2008",positive,0.5290275812149048
Long-Term Capital: It’s a Short-Term Memory,"Sept. 6, 2008",neutral,0.8187775015830994
Mortgage Giant Overstated the Size of Its Capital Base,"Sept. 6, 2008",negative,0.44116154313087463
Long-Term Capital Management: It's a short-term memory,"Sept. 7, 2008",neutral,0.8224164247512817
Why U.S. moved on mortgage giants,"Sept. 7, 2008",neutral,0.6349704265594482
The Dilemma of Fannie and Freddie,"Sept. 7, 2008",neutral,0.9148766994476318
"As Crisis Grew, a Few Options Shrank to One","Sept. 7, 2008",neutral,0.636033833026886
Chief Forced Out at Washington Mutual,"Sept. 7, 2008",neutral,0.6252979040145874
Chief forced out at Washington Mutual,"Sept. 8, 2008",neutral,0.6252979040145874
"As lenders' crisis grew, a few options shrank to one","Sept. 8, 2008",neutral,0.4791411757469177
Long-Term Capital and Short-Term Memory,"Sept. 8, 2008",neutral,0.8266591429710388
How many corporate bailouts are too many?,"Sept. 9, 2008",neutral,0.8490045070648193
Wall Street’s Fears on Lehman Bros. Batter Markets,"Sept. 9, 2008",negative,0.5376091003417969
Bear to Pay $28 Million to Settle Loan Complaint,"Sept. 9, 2008",neutral,0.8604945540428162
Lehman sees $3.9 billion loss and plans to shed assets,"Sept. 10, 2008",negative,0.5032750368118286
"Facing a big loss, Lehman will sell majority stake in investment management unit","Sept. 10, 2008",neutral,0.8083573579788208
Wall Street's fears on Lehman batter markets,"Sept. 10, 2008",negative,0.47867074608802795
KDB terminates talks with Lehman,"Sept. 10, 2008",neutral,0.6955998539924622
A Battered Lehman Fights for Survival,"Sept. 10, 2008",neutral,0.6369789242744446
Washington Mutual Stock Falls on Investor Fears,"Sept. 10, 2008",negative,0.5924437046051025
Real Estate Woes Spread to China,"Sept. 10, 2008",neutral,0.5803694128990173
Tough Fight for Chief at Lehman,"Sept. 10, 2008",neutral,0.5569165945053101
"After a morning decline, Wall Street surge","Sept. 11, 2008",positive,0.5081835985183716
Lehman chief searches for a ray of hope,"Sept. 11, 2008",neutral,0.6547554731369019
Washington Mutual stock falls on investor fears,"Sept. 11, 2008",negative,0.5924437046051025
Tough fight for chief at Lehman,"Sept. 11, 2008",neutral,0.5569165945053101
Lehman may be sold as share price continues to plummet,"Sept. 11, 2008",neutral,0.6029942035675049
Concerns about banks push U.S. stocks lower,"Sept. 11, 2008",negative,0.7423709034919739
Is Washington Mutual Running Out of Time?,"Sept. 11, 2008",neutral,0.858138382434845
Shares Continue Decline as Lehman Looks for Buyer,"Sept. 11, 2008",negative,0.7110161781311035
Lehman said to be looking for a buyer as pressure builds,"Sept. 12, 2008",neutral,0.5737078189849854
Wall St. Goliath Teeters Amid Fear of Wider Crisis,"Sept. 13, 2008",neutral,0.5261035561561584
Wall Street and the Fed Seek a Financial Crisis Plan,"Sept. 13, 2008",neutral,0.7609735727310181
Giant of Wall St. teeters amid fear of wider crisis,"Sept. 14, 2008",neutral,0.6455593705177307
Banks Fear Next Move by Shorts,"Sept. 14, 2008",neutral,0.7175024747848511
A.I.G. Allowed to Borrow Money From Subsidiaries,"Sept. 14, 2008",neutral,0.955001711845398
Purchase of Merrill Fulfills Quest for a Bank,"Sept. 14, 2008",neutral,0.7006498575210571
Stunning Fall for Main Street’s Brokerage Firm,"Sept. 14, 2008",negative,0.42220190167427063
Fed Loosens Standards on Emergency Loans,"Sept. 15, 2008",neutral,0.5650414228439331
The end of an era at Merrill,"Sept. 15, 2008",neutral,0.7516773343086243
Merrill purchase will realize Bank of America dream,"Sept. 15, 2008",neutral,0.6800665855407715
Little gloating in Europe over Wall Street's collapse,"Sept. 15, 2008",neutral,0.583328127861023
Purchase of Merrill Fulfills Quest for BofA,"Sept. 15, 2008",neutral,0.5324613451957703
Federal Reserve Offers No Cash but Loosens Standards on Emergency Loans,"Sept. 15, 2008",neutral,0.7855294942855835
There Will Be Blood,"Sept. 15, 2008",neutral,0.8974063396453857
"As Europe Watches Wall Street Fall, Schadenfreude Gives Way to Worry","Sept. 15, 2008",neutral,0.5849024653434753
A Sense That Wall St.’s Boom Times Are Over,"Sept. 15, 2008",neutral,0.6180132627487183
Wall St. in Worst Loss Since ’01 Despite Reassurances by Bush,"Sept. 15, 2008",negative,0.6957312226295471
"On Wall Street as on Main Street, a Problem of Denial","Sept. 15, 2008",neutral,0.8504986763000488
A period of painful change awaits Wall Street,"Sept. 16, 2008",neutral,0.7129694819450378
"On Wall St., a problem of denial","Sept. 16, 2008",neutral,0.8743430376052856
"On Wall Street and Main Street, a shared state of denial","Sept. 16, 2008",neutral,0.9076161980628967
"On Wall St. and Main St., a Problem of Denial","Sept. 16, 2008",neutral,0.8658720254898071
"Wall Street, unsatisfied, bids down stocks","Sept. 17, 2008",negative,0.5241772532463074
Henry Paulson’s Frankenstein,"Sept. 17, 2008",neutral,0.7812759280204773
Leonhardt Discusses the Economic Turmoil,"Sept. 17, 2008",neutral,0.7851792573928833
Leonhardt on the economic turmoil,"Sept. 18, 2008",neutral,0.7490483522415161
The Potential Perils of Speed Dating,"Sept. 18, 2008",neutral,0.8934866189956665
Morgan Stanley Is Said to Press for Merger With Wachovia,"Sept. 18, 2008",neutral,0.8143073320388794
Morgan Stanley deal could include Chinese sovereign fund,"Sept. 19, 2008",neutral,0.9596747159957886
HSBC walks away from deal to buy stake in Korea Exchange Bank,"Sept. 19, 2008",neutral,0.6886245608329773
Financial Regulation 101: The human factor,"Sept. 19, 2008",neutral,0.8179028630256653
Morgan Stanley seen pushing hard for merger with Wachovia,"Sept. 19, 2008",neutral,0.6344310641288757
"In Japan, Financial Crisis Is Just a Ripple","Sept. 19, 2008",neutral,0.7934280633926392
Citigroup: Above the Fray?,"Sept. 20, 2008",neutral,0.7845645546913147
The Mortgages of the Future,"Sept. 20, 2008",neutral,0.9217568039894104
"During the crisis, Japan feels like an island of calm","Sept. 21, 2008",neutral,0.7589435577392578
Citigroup: Above the fray?,"Sept. 21, 2008",neutral,0.7845645546913147
The mortgages of the future,"Sept. 21, 2008",neutral,0.9217568039894104
Foreign Banks Hope Bailout Will Be Global,"Sept. 21, 2008",positive,0.6210331916809082
"G.E., a Giant of Lending, Is Dragged Down Along With Banks","Sept. 21, 2008",neutral,0.5742544531822205
How Three Economists View a Financial Rescue Plan,"Sept. 21, 2008",neutral,0.8234075903892517
GE is dragged down along with banks,"Sept. 22, 2008",neutral,0.4863543212413788
"U.S. weighs bailout of foreign banks, too","Sept. 22, 2008",neutral,0.5679932832717896
General Electric gets dragged down with banks,"Sept. 22, 2008",negative,0.45442354679107666
Three economists' views of a financial rescue plan,"Sept. 22, 2008",neutral,0.7423753142356873
A Bailout Above the Law,"Sept. 22, 2008",neutral,0.7989139556884766
DealBook: Bailout is financial equivalent of the Patriot Act,"Sept. 23, 2008",neutral,0.9105425477027893
The Mother of All Power Grabs,"Sept. 23, 2008",neutral,0.9515027403831482
Vulture Investors Making Plans to Snag Weak Banks on the Cheap,"Sept. 23, 2008",neutral,0.6323406100273132
The Mad as Hell Series Continues …,"Sept. 24, 2008",neutral,0.7300431728363037
Managing the Bailout: He’d Do It for Nothing,"Sept. 24, 2008",neutral,0.8155121207237244
Bush and Candidates to Meet on Bailout,"Sept. 24, 2008",neutral,0.718052864074707
Plan’s Mystery: What’s All This Stuff Worth?,"Sept. 24, 2008",neutral,0.896689772605896
Constituents Make Their Bailout Views Known,"Sept. 24, 2008",neutral,0.7131731510162354
Could Warren Buffett Negotiate a Better Deal for Taxpayers?,"Sept. 24, 2008",neutral,0.7992266416549683
Wall Street Attracts Japanese Banks,"Sept. 24, 2008",neutral,0.695332407951355
Washington Mutual May Be on Block,"Sept. 24, 2008",neutral,0.8668022751808167
"Investment manager offers his services on bailout, free","Sept. 25, 2008",neutral,0.9064085483551025
Clergymen join politicians in Europe to criticize U.S. capitalism,"Sept. 25, 2008",neutral,0.7526096701622009
"As Stocks Rally, Credit Markets Appear Frozen","Sept. 25, 2008",neutral,0.49163150787353516
Germans Receive Bush Speech Coldly,"Sept. 25, 2008",neutral,0.5497027039527893
Washington Mutual May Be on the Block,"Sept. 25, 2008",neutral,0.8811468482017517
Managing the Bailout — Gross Would Do It for Nothing,"Sept. 25, 2008",neutral,0.8738621473312378
"G.E. Cuts Outlook, Citing Ills on Wall St.","Sept. 25, 2008",negative,0.7315512299537659
Criticizing Capitalism From the Pulpit,"Sept. 25, 2008",neutral,0.7926976680755615
Government Seizes WaMu and Sells Some Assets,"Sept. 25, 2008",neutral,0.9356030821800232
A Pledge to Help That Hurts,"Sept. 25, 2008",neutral,0.7372757196426392
Credit Enters a Lockdown,"Sept. 25, 2008",neutral,0.6653138399124146
Sarkozy Stresses Global Financial Overhaul,"Sept. 25, 2008",positive,0.5816650390625
Financial Chill May Hit Developing Countries,"Sept. 25, 2008",neutral,0.496674507856369
Companies Under Pressure,"Sept. 25, 2008",neutral,0.6405885219573975
Talks Implode During a Day of Chaos; Fate of Bailout Plan Remains Unresolved,"Sept. 25, 2008",neutral,0.7609553337097168
"While politicians wrangle, need for credit relief grows","Sept. 26, 2008",neutral,0.546004593372345
U.S. credit enters a lockdown,"Sept. 26, 2008",neutral,0.54316246509552
"HSBC to cut 1,100 jobs","Sept. 26, 2008",negative,0.5819700360298157
"HSBC Not in Talks to Buy UBS, Report Says","Sept. 26, 2008",neutral,0.7333030104637146
"HSBC to Cut 1,100 Jobs","Sept. 26, 2008",negative,0.5819700360298157
McCain: Taking On the Mortgage Giants?,"Sept. 26, 2008",neutral,0.7605480551719666
Estimate of 2nd-Quarter Growth Lowered,"Sept. 26, 2008",negative,0.5643481016159058
Former Merrill Banker Suggests Bailout Alternative,"Sept. 26, 2008",neutral,0.7672569155693054
Out of the Shadows and Into the Harsh Light,"Sept. 26, 2008",neutral,0.9221242666244507
S.E.C. Concedes Oversight Flaws Fueled Collapse,"Sept. 26, 2008",neutral,0.4528999924659729
The Financial Adviser as Hand-Holder,"Sept. 26, 2008",neutral,0.9354981184005737
What Should Investors Do Now? Perhaps Wait,"Sept. 26, 2008",neutral,0.8899958729743958
Politics Take Hold of Bailout Proposal,"Sept. 26, 2008",neutral,0.7939349412918091
Lobbyists for Financial Institutions Swarming All Over the Bailout Bill,"Sept. 26, 2008",neutral,0.7930885553359985
"A Pigeon and a Stock Trader Are Stranded on an Island, See ...","Sept. 26, 2008",neutral,0.8812949061393738
House Republicans Support a Plan That Would Insure Troubled Mortgages,"Sept. 26, 2008",neutral,0.6012828946113586
Big Law Firm May Vote to Dissolve,"Sept. 26, 2008",neutral,0.8794926404953003
WaMu Tarnishes Star Equity Firm,"Sept. 26, 2008",neutral,0.7464897036552429
Municipalities Also Find Credit Is Scarce,"Sept. 26, 2008",neutral,0.643214762210846
Markets Can’t Wait for Congress to Act,"Sept. 26, 2008",neutral,0.769207239151001
"Wachovia, Looking for Help, Turns to Citigroup","Sept. 26, 2008",neutral,0.723171055316925
Conservatives Viewed Bailout Plan as Last Straw,"Sept. 26, 2008",neutral,0.5219176411628723
JPMorgan Builds Strength With WaMu Deal in Tense Age,"Sept. 26, 2008",positive,0.5038861036300659
Leading the G.O.P. Vanguard Against the Bailout,"Sept. 26, 2008",neutral,0.6597804427146912
British banks reportedly seek bailout,"Sept. 27, 2008",neutral,0.5897176265716553
Breakthrough Reached in Negotiations on Bailout,"Sept. 27, 2008",positive,0.5452619791030884
"Wall Street, R.I.P.: The End of an Era, Even at Goldman","Sept. 27, 2008",neutral,0.7597464323043823
What’s Free About Free Enterprise?,"Sept. 27, 2008",neutral,0.9195894598960876
